"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1828525821759529228","Tue Aug 27 20:11:42 +0000 2024","0"," Ada 4 Zona Megathrust yang Kepung Pulau Jawa Potensi Gempa Maksimum hingga M 9 0 - https://t.co/bja5WFaRRU https://t.co/SpXiuVGZho","1828525821759529228","","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/YgMenang_KPU_MK/status/1828525821759529228","1654130856095793152","YgMenang_KPU_MK"
"1828525248452653062","Tue Aug 27 20:09:26 +0000 2024","0"," Catat Daftar Wilayah di Indonesia yang Terancam Gempa Megathrust - Tekno https://t.co/8KcQMmQuqn https://t.co/8SSI7yA3xf","1828525248452653062","","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/YgMenang_KPU_MK/status/1828525248452653062","1654130856095793152","YgMenang_KPU_MK"
"1828525123185582271","Tue Aug 27 20:08:56 +0000 2024","0"," Berita Gempa Megathrust Hari Ini - Kabar Terbaru Terkini | https://t.co/T5AVmQFLH2 https://t.co/Sj6W7nYevy","1828525123185582271","","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/YgMenang_KPU_MK/status/1828525123185582271","1654130856095793152","YgMenang_KPU_MK"
"1828524834890174587","Tue Aug 27 20:07:47 +0000 2024","0"," Gempa Megathrust Telah Terjadi Yogyakarta BMKG Sebut Kekuatan Getaran Sangat Kecil namun Sebanyak 11 Kali - Radar Mojokerto https://t.co/eCIe3FDYHI","1828524834890174587","","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/YgMenang_KPU_MK/status/1828524834890174587","1654130856095793152","YgMenang_KPU_MK"
"1828524410292314203","Tue Aug 27 20:06:06 +0000 2024","0"," Berita dan Informasi Megathrust Terkini dan Terbaru Hari ini - detikcom https://t.co/4dNQpr7DxA","1828524410292314203","","","in","Kalimantan Timur, Indonesia","0","0","0","https://x.com/YgMenang_KPU_MK/status/1828524410292314203","1654130856095793152","YgMenang_KPU_MK"
"1828514547751362728","Tue Aug 27 19:26:54 +0000 2024","0","pengen ke pantai tp takut megathrust","1828514547751362728","","","in","🐨","0","1","0","https://x.com/nolehkanan/status/1828514547751362728","1415727989300420613","nolehkanan"
"1828504343412384248","Tue Aug 27 18:46:22 +0000 2024","0","yallaaaahhh ini aja udh mau megathrust","1828504343412384248","","","in"," public rant","0","0","0","https://x.com/shaashimeee/status/1828504343412384248","1748778446149591040","shaashimeee"
"1828481328628801699","Tue Aug 27 17:14:54 +0000 2024","0","bingung lek megathrust te cekelan opo te cekelan iman yo imanku te roboh","1828481328628801699","","","in","","0","0","0","https://x.com/groguuuuud/status/1828481328628801699","1807461217059094528","groguuuuud"
"1828223081569231202","Tue Aug 27 16:53:10 +0000 2024","0","@aan__ Prepare banget tapi memang sih harus prepare apalahi udah ada peringatan bakal ada gempa megathrust https://t.co/FtFIdDKUFN","1828475856379138493","","aan__","in","","0","0","0","https://x.com/im_lula1/status/1828475856379138493","1387260224512217090","im_lula1"
"1828473999590068245","Tue Aug 27 16:45:47 +0000 2024","0","ada-4-zona-megathrust-yang-kepung-pulau-jawa-potensi-gempa-maksimum-hingga? https://t.co/nZY7HOdhVm","1828473999590068245","","","in","Medan Kota, Indonesia","0","0","0","https://x.com/yunankingstar1/status/1828473999590068245","1027203563615793152","yunankingstar1"
"1828472026061009370","Tue Aug 27 16:37:57 +0000 2024","0","mau nulis di sini aja deh bener2 yang lagi dialami Indonesia ga sehat bngt skrng ada ketambahan mpox megathrust masih selalu menbayangi pemerintahan gajelas bngt tolol bikin w ga niat daftar asn dah","1828472026061009370","","","in","","0","1","0","https://x.com/iflaylend/status/1828472026061009370","854984904102125568","iflaylend"
"1828465775864099185","Tue Aug 27 16:13:06 +0000 2024","0","Persiapan Darurat Menghadapi Gempa Megathrust Apa yang Perlu Disiapkan? https://t.co/eGuf6Cwdq0","1828465775864099185","","","in","Manado, Sulawesi Utara","0","0","0","https://x.com/potretmanadoid/status/1828465775864099185","1380552259474362371","potretmanadoid"
"1828445286320238800","Tue Aug 27 14:51:41 +0000 2024","0","Dubai Dubai pikirin noh megathrust","1828445286320238800","","","in","Mahasiswa Teknik Sigma 🏙️","0","0","0","https://x.com/mulyeono/status/1828445286320238800","1756925695975133184","mulyeono"
"1828445165272650107","Tue Aug 27 14:51:12 +0000 2024","0","BMKG Sebut Gempa Jogja Tadi Malam Dipicu Kontak Antar Lempeng di Zona Megathrust https://t.co/xGOjwC3AH9","1828445165272650107","","","in","Yogyakarta","0","0","0","https://x.com/TuguJogja_id/status/1828445165272650107","541613750","TuguJogja_id"
"1828444499766550615","Tue Aug 27 14:48:34 +0000 2024","1","MISTERI GEMPA MEGATHRUST FAKTA ATAU TIPU² (part-1) @NgkongRoses @Ganjar_Mahfud03 @newIding30 @DS_yantie @FaGtng lengkapnya klik disini⤵⤵ https://t.co/iiqoH4cQiU https://t.co/lD7ajVmOA5","1828444499766550615","https://pbs.twimg.com/ext_tw_video_thumb/1828444346351529984/pu/img/DZ-mpzUvKxq7Yyb-.jpg","","in","","0","1","1","https://x.com/widarto63285827/status/1828444499766550615","1473607825725145090","widarto63285827"
"1828442445077717279","Tue Aug 27 14:40:24 +0000 2024","1","Ini yg paling sy takutkan efek dr Megathrust. Dan jg yg paling sy tidak inginkan. Trauma. Saat kejadian gempa besar bengkulu rumah sy pun kena dampaknya.. Itu gempa besar sekali wehh msh teringat smpe skrg Cr. Yt tvri https://t.co/B5w54EnvTe","1828442445077717279","https://pbs.twimg.com/ext_tw_video_thumb/1828440549327577088/pu/img/LyvporEkZYYNbwez.jpg","","in","Semarang, Jawa Tengah","0","0","0","https://x.com/_chesalestyn/status/1828442445077717279","1346534270","_chesalestyn"
"1828441126313107629","Tue Aug 27 14:35:09 +0000 2024","0","Inilah Daftar Zona Merah Wilayah Rawan Gempa Megathrust di Indonesia yang Wajib Diwaspadai! #Gempa #Megathrust https://t.co/2NqDHiA8mR","1828441126313107629","","","in","Kota Depok, Jawa Barat","0","0","0","https://x.com/portalinfomase/status/1828441126313107629","1531670208217116673","portalinfomase"
"1828438865331253661","Tue Aug 27 14:26:10 +0000 2024","3","Pernyataan Adanya Potensi Gempa Megathrust Timbulkan Pro dan Kontra Ini Penjelasan BMKG https://t.co/85SYIz9YBd #TempoBisnis","1828438865331253661","","","in","Indonesia","0","0","0","https://x.com/tempodotco/status/1828438865331253661","18129942","tempodotco"
"1828117014373630211","Tue Aug 27 14:10:48 +0000 2024","0","@bacottetangga__ Ga kepikiran megathrust?","1828434997398864278","","bacottetangga__","in","cat town","0","0","0","https://x.com/mrraawrr/status/1828434997398864278","1714808405280620544","mrraawrr"
"1828434448674889946","Tue Aug 27 14:08:37 +0000 2024","0","[VIDEO] Gempa Jogja Magnitudo 5 5 Terkait Megathrust Ini Kata BMKG https://t.co/UAjN9rDXfO #vlix","1828434448674889946","","","in","","0","0","0","https://x.com/VIVAcoid/status/1828434448674889946","41730943","VIVAcoid"
"1828434054200647732","Tue Aug 27 14:07:03 +0000 2024","0","jamgan megathrust dl pls mau ntn doy sm taemin dl","1828434054200647732","","","in","00's ","0","0","0","https://x.com/taniaiue0/status/1828434054200647732","1375794850235252736","taniaiue0"
"1828430958540005448","Tue Aug 27 13:54:45 +0000 2024","0","diaaat ini gua bingung kita bakal meninggal karena megathrust karena pemerintah karena biologis / psikologis atau karena bunuh diri sendiri","1828430958540005448","","","in","Liechtenstein","0","1","0","https://x.com/sunnysideeye/status/1828430958540005448","1505100708470689799","sunnysideeye"
"1828425986037153978","Tue Aug 27 13:35:00 +0000 2024","3","BMKG: Megathrust bukan sekadar isu tapi fakta. Waduh!!! https://t.co/GSnMSezSj6","1828425986037153978","https://pbs.twimg.com/ext_tw_video_thumb/1828422483214770184/pu/img/P1w6nEGvmVHzo7aX.jpg","","in","Jakarta Capital Region","0","0","4","https://x.com/akuratco/status/1828425986037153978","786549338818224128","akuratco"
"1828424284487983260","Tue Aug 27 13:28:14 +0000 2024","0","suka deg degan tiap liat berita megathrust di bandung ","1828424284487983260","","","in","she • twt in idn-sunda-eng-kor","0","0","0","https://x.com/_suhnia/status/1828424284487983260","1200415927902162944","_suhnia"
"1828423971970445676","Tue Aug 27 13:27:00 +0000 2024","2","Kepala Badan Meteorologi Klimatologi dan Geofisika (BMKG) Dwikorita Karnawati mengungkapkan perihal penambahan alat dan sistem sensor untuk mendeteksi gempa dan tsunami. ~N #BMKG #Gempa #Megathrust https://t.co/j5nRsvOG6n","1828423971970445676","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1828423971970445676","23343960","kompascom"
"1828422327719338181","Tue Aug 27 13:20:28 +0000 2024","2","Koordinator Tim Observasi Stasiun Geofisika BMKG DIY Budiarta menegaskan megathrust tidak selalu memicu gempa dengan kekuatan dahsyat atau lebih dari magnitudo (M) 7. ~N #Gempa #Megathrust https://t.co/LlljFkgU6G","1828422327719338181","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1828422327719338181","23343960","kompascom"
"1828421237413924884","Tue Aug 27 13:16:08 +0000 2024","0","[VIDEO] Gempa Yogyakarta Magnitudo 5 5 Terkait Megathrust Ini Kata BMKG https://t.co/jKfOkrXRYg #youtube","1828421237413924884","","","in","","0","0","0","https://x.com/VIVAcoid/status/1828421237413924884","41730943","VIVAcoid"
"1828420953040457821","Tue Aug 27 13:15:00 +0000 2024","5","Dosen ITS ingatkan potensi gempa megathrust yang sangat dahsyat. Ia menjelaskan sumber gempa megathrust itu terletak di barat daya Pulau Jawa. Via @detik_edu https://t.co/vq2FThqpHG","1828420953040457821","","","in","","1","0","0","https://x.com/detikcom/status/1828420953040457821","69183155","detikcom"
"1828407881533693997","Tue Aug 27 12:23:03 +0000 2024","0","Takut sama megathrust","1828407881533693997","","","in","","0","0","0","https://x.com/iyainiekin/status/1828407881533693997","1085210705106620416","iyainiekin"
"1828407720980160877","Tue Aug 27 12:22:54 +0000 2024","0","megathrust minggir dulu","1828407840777929028","","fikiassegaf_","in","","0","0","0","https://x.com/fikiassegaf_/status/1828407840777929028","993893391141240832","fikiassegaf_"
"1828407384374681860","Tue Aug 27 12:21:05 +0000 2024","657","Aku termenung banget baca buku anak soal bencana ini apalagi belakangan cukup ramai soal megathrust. Pedih banget melihat kondisi korban yang kehilangan. So I think bukunya penting banget untuk membentuk empati dan pengantar mitigasi bencana pada anak. #Bibabercerita https://t.co/PJSJ1hmLbO","1828407384374681860","https://pbs.twimg.com/media/GV_LjulbkAAk2ww.jpg","","in","","5","1","173","https://x.com/bibabercerita/status/1828407384374681860","1653318009661063169","bibabercerita"
"1828406363158127030","Tue Aug 27 12:17:01 +0000 2024","9","BMKG memasang 533 sensor tersebar di sepanjang jalur megathrust sejak 2006. Sensor diperlukan untuk memberikan peringatan dini dan mitigasi jika terjadi tsunami. https://t.co/27a8Y2eReG https://t.co/ZaZFPxnOM7","1828406363158127030","https://pbs.twimg.com/media/GV_N5eUWMAAQAOT.jpg","","in","","0","0","5","https://x.com/MongabayID/status/1828406363158127030","483310591","MongabayID"
"1828349676913074413","Tue Aug 27 12:16:42 +0000 2024","0","@thinkaboutjwoo Iyaa hann sumpah semalem tuh udh negative thinking klo ini megathrust. Ternyata gempa biasa dan cm bentar... Tpi tuh gempa segitu biasanya sampe sini geterannya gak kerasa bgt. Bhkn aku aja gatau klo ada gempa tpi tdi mlm ya allah kerasa bgt. Lgi fokus gawen tiba² gempa","1828406282782658883","","thinkaboutjwoo","in","20 | org jmet | rant!!","0","1","0","https://x.com/mewruzz/status/1828406282782658883","1557189889350742016","mewruzz"
"1828405935464919469","Tue Aug 27 12:15:19 +0000 2024","0","Ancaman Megathrust: Implikasi bagi PLN dan Upaya Mitigasi Komprehensif https://t.co/d8IebEDb6x","1828405935464919469","","","in","Indonesia","0","0","0","https://x.com/rmol_id/status/1828405935464919469","990237626","rmol_id"
"1828071656734302584","Tue Aug 27 12:10:37 +0000 2024","0","@kiranjoshi235 Siapin tas siaga bencana #Gempa agar memudahkan jikalau megathrust terjadi.. Berikut isi tasnya https://t.co/XB9zQsboLU","1828404750951555554","","kiranjoshi235","in","","0","0","0","https://x.com/nonayaku28/status/1828404750951555554","1722972243012276224","nonayaku28"
"1828068970794229791","Tue Aug 27 12:10:24 +0000 2024","0","@purplnaai Siapin tas siaga bencana #Gempa agar memudahkan jikalau megathrust terjadi.. Berikut isi tasnya https://t.co/XB9zQsboLU","1828404695519633830","","purplnaai","in","","0","0","0","https://x.com/nonayaku28/status/1828404695519633830","1722972243012276224","nonayaku28"
"1828123307788357988","Tue Aug 27 12:10:06 +0000 2024","1","@choium04 Siapin tas siaga bencana #Gempa agar memudahkan jikalau megathrust terjadi.. Berikut isi tasnya https://t.co/XB9zQsboLU","1828404621163053378","","choium04","in","","0","0","0","https://x.com/nonayaku28/status/1828404621163053378","1722972243012276224","nonayaku28"
"1828404207181038003","Tue Aug 27 12:08:27 +0000 2024","14","Tanda² alam yg manusia aja tdk paham..semalam gempa gede di gunung kidul 5.8sr kwatir gempa megathrust bnr² terjadi Semoga Indonesia dlm lindungan Tuhan YME aamiin YRA ","1828404207181038003","","","in","","0","5","0","https://x.com/Kahiyank/status/1828404207181038003","1413716417556271106","Kahiyank"
"1828403423647314298","Tue Aug 27 12:05:20 +0000 2024","0","Megathrust ge aing moal kelelep wkwkwk lucu si knjt eiyyy https://t.co/tal0w8tfAt","1828403423647314298","https://pbs.twimg.com/media/GV_LOESXgAANOJA.jpg","","in","","0","0","0","https://x.com/ssvnnxx/status/1828403423647314298","1375837052093140997","ssvnnxx"
"1828403115915436214","Tue Aug 27 12:04:08 +0000 2024","3","GA ADA YG MAU PINDAH IKN TAPI GEMPA MAH SERING EVEN BUKAN MEGATHRUST DAN TETEP MEMAKAN KORBAN!!!! PROPAGANDA PALE LU BEJENDUL","1828403120369738125","","SunkissedHeresy","in","The Bad Place","0","0","0","https://x.com/SunkissedHeresy/status/1828403120369738125","588150751","SunkissedHeresy"
"1828402528255648224","Tue Aug 27 12:01:47 +0000 2024","0","Anggota Komisi VII DPR RI Dyah Roro Esti menyoroti kesiapan Kementerian Perindustrian (Kemenperin) dalam menghadapi ancaman gempa megathrust yang diprediksi terjadi tahun 2024. Ia menekankan pentingnya sistem mitigasi Baca Informasi menarik lainnya di https://t.co/bPBpdSuXWH https://t.co/gSOSTWVjuY","1828402528255648224","https://pbs.twimg.com/media/GV_KZ69WoAA7Kv0.jpg","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/ayobacanews/status/1828402528255648224","1645766699940192260","ayobacanews"
"1828400138353811700","Tue Aug 27 11:52:17 +0000 2024","0","Kalian ngerasa ga si tugas kalian sebagai netizen dibulan agustus ini berat banget? Mulai dari jokowi kaesang &amp; erina salim &amp; rachel zize &amp; arhan KDRT cut intan Elcipa gopub tasyii(?) rey mbayang gempa megathrust aprila majid(suaminya ilang setahun) Kawal Mk CPNS","1828400138353811700","","","in","Depok, Indonesia","0","3","0","https://x.com/chaelintan/status/1828400138353811700","700999947475259392","chaelintan"
"1828388541577203960","Tue Aug 27 11:46:26 +0000 2024","0","@Boedy_Sosro @infomitigasi Seismic gap wilayah yang berpotensi gempa megathrust","1828398666639663277","","Boedy_Sosro","in","+62","0","0","0","https://x.com/singaaaaaaaaaaa/status/1828398666639663277","399524848","singaaaaaaaaaaa"
"1824529931415720211","Tue Aug 27 11:37:31 +0000 2024","0","@depravedsuzy coba nonton kontennya fajrul fx soal gempa megathrust ini penjelasannya cukup oke menurutku.","1828396422871339343","","depravedsuzy","in","","0","0","0","https://x.com/satria16566158/status/1828396422871339343","1418072616154193921","satria16566158"
"1828396349043233149","Tue Aug 27 11:37:14 +0000 2024","1","[VIDEO] Gempa Megathrust di Jogja Ramalan Jayabaya Terbelahnya Pulau Jawa Terbukti? https://t.co/wozh3GKq06 #youtube","1828396349043233149","","","in","","0","0","0","https://x.com/VIVAcoid/status/1828396349043233149","41730943","VIVAcoid"
"1828395376904392743","Tue Aug 27 11:33:22 +0000 2024","0","Daftar Zona Megathrust di Indonesia Ada 4 Zona Kepung Pulau Jawa Potensi Gempa hingga M 9 0 https://t.co/33abduQvlr","1828395376904392743","","","in","Jl AA Maramis Kairagi 2 Manado","0","0","0","https://x.com/Tribun_Manado/status/1828395376904392743","151700683","Tribun_Manado"
"1828394051726410009","Tue Aug 27 11:28:06 +0000 2024","0","kaga jadi megathrust gusy meng idan ciuman ciuman aja emang....? https://t.co/dJVMDh9dS8","1828394051726410009","","","in","𝐑𝐏𝐒. jn centric.","0","0","0","https://x.com/0023_0499/status/1828394051726410009","1298697789505802240","0023_0499"
"1828298249251495971","Tue Aug 27 11:18:54 +0000 2024","0","@istndira Oiyaa bener juga ya hadeuh tapi ada yang lebih bahaya lagi dari megathrust tuh katanya mega .zord kalo ga salah ‍","1828391736714109306","","istndira","in","Small heath birmingham","0","1","0","https://x.com/bstnarmstrong/status/1828391736714109306","627316991","bstnarmstrong"
"1828390754424905796","Tue Aug 27 11:15:00 +0000 2024","0","Beberapa waktu lalu terjadi fenomena naiknya gerombolan udang kecil ke atas tanggul di muara Sungai Taludaa Gorontalo. Naiknya jutaan udang ini dikaitkan dengan potensi gempa megathrust. #Gorontalo #MedcomId https://t.co/fgaMeQ4NN8","1828390754424905796","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1828390754424905796","902837643024539651","medcom_id"
"1828390010456002730","Tue Aug 27 11:12:02 +0000 2024","1","Agustus sebar M: Megathrust Mpox Mulyono MK Mambu Ketek pun another mk yg viral dalam semalam itu.. Dan belum selesai juga ini bulan?!","1828390010456002730","","","in","Jakarta, Indonesia","0","0","0","https://x.com/vivialone/status/1828390010456002730","52681508","vivialone"
"1828298249251495971","Tue Aug 27 11:11:32 +0000 2024","0","@bstnarmstrong tiati megathrust","1828389883729322111","","bstnarmstrong","in","","0","1","0","https://x.com/istndira/status/1828389883729322111","47863362","istndira"
"1828173930169090225","Tue Aug 27 11:10:21 +0000 2024","0","@DaryonoBMKG terima kasih atas tulisannya Pak. Semoga Bapak dan ahli lainnya di @infoBMKG tidak bosan mengedukasi masyarakat terkait #megathrust ini dalam bentuk infografis mitigasi dan lainnya yang simpel dan mudah dipahami semua lapisan masyarakat.","1828389583371018677","","DaryonoBMKG","in","Indonesia","0","0","0","https://x.com/efwilza/status/1828389583371018677","70611351","efwilza"
"1828389103693636072","Tue Aug 27 11:09:37 +0000 2024","0","@cwnayell Pindah ke sini aja InsyaAllah aman dari megathrust","1828389399140135137","","cwnayell","in","Dunia Yang Fana","0","1","0","https://x.com/hadeeeehhhhhhh/status/1828389399140135137","1273208309755994112","hadeeeehhhhhhh"
"1828063372082094149","Tue Aug 27 11:08:07 +0000 2024","0","@baepplent @jahterra Kalau pemerintah memang peduli dgn nyawa rakyatnya tidak akan dibangun bandara Jogja yg berhadapan langsung dengan tsunami megathrust tidak akan ada izin bangun di sesar lembang palu-koro opak &amp; daerah aliran sungai. Mereka cuma peduli dgn proyek2 yang cuan bukan nyawa kita.","1828389021451759651","","baepplent","in","","2","0","0","https://x.com/bachesha_/status/1828389021451759651","2253402674","bachesha_"
"1828386524381270042","Tue Aug 27 10:58:11 +0000 2024","1","Aduh gw sayang bgt dah sama kucing gw anjir gw sampe simulasi evakuasi kalo megathrust terjadi nyelametinnya gimana","1828386524381270042","","","in","🇲🇨 ","0","0","0","https://x.com/virgaynity/status/1828386524381270042","2475069732","virgaynity"
"1828371117960004078","Tue Aug 27 10:55:16 +0000 2024","0","@BudiBukanIntel Jangan anjir ntar tenggelem sama megathrust","1828385790726193230","","BudiBukanIntel","in","","0","0","0","https://x.com/kuetaii/status/1828385790726193230","1710270405490171904","kuetaii"
"1828383362756874431","Tue Aug 27 10:45:38 +0000 2024","0","Potensi Gempa Bumi Megathrust BPBD Bantul Siapkan Antisipasi Tsunami https://t.co/0C998LhzHp #beritajogja #jogja #jogjaistimewa https://t.co/6rAGI3q09Q","1828383362756874431","https://pbs.twimg.com/media/GV-4-rhaoAIg9t1.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1828383362756874431","118371948","Harian_Jogja"
"1828382580271653104","Tue Aug 27 10:42:31 +0000 2024","0","Akhir-akhir ini sering terjadi banyak bencana alam yang melanda di wilayah Indonesia baik bencana banjir bandang sampai yang menjadi topik utama gempa megathrust yang digadang-gadang akan terjadi dalam waktu dekat. Tapi apakah Sunners sudah menyiapkan keperluan? https://t.co/lILwTLJcmb","1828382580271653104","https://pbs.twimg.com/media/GV-4QxWaoAM1Cwt.jpg","","in","Kelapa Gading, North Jakarta","0","1","0","https://x.com/majalahsunday/status/1828382580271653104","180240682","majalahsunday"
"1828382247571083444","Tue Aug 27 10:41:12 +0000 2024","0","Isu megathrust kali ini bener2 bikin w panik dan cemas. Kaya semalem shift sendiri di ruang bayi dgn bayi terpasang alat bantu nafas terus sempet kepikiran kalo semalem kejadian gimana ini bawa bayinya mana ruangan ada di lantai 3 ettt","1828382247571083444","","","in","","0","0","0","https://x.com/lianatasar/status/1828382247571083444","184830363","lianatasar"
"1828380075848520024","Tue Aug 27 10:32:34 +0000 2024","0","gimana kalo besok gempa megathrust:(","1828380075848520024","","","in","under the sea","0","0","0","https://x.com/anakbaiqqqq/status/1828380075848520024","1147441767198777345","anakbaiqqqq"
"1828378897253310858","Tue Aug 27 10:27:53 +0000 2024","0","Megathrust Itu Nyata Ini Saran BMKG untuk Pelaku Wisata #BMKG https://t.co/Gm2SffWzX8","1828378897253310858","","","in","Kota Depok, Jawa Barat","0","0","0","https://x.com/portalinfomase/status/1828378897253310858","1531670208217116673","portalinfomase"
"1828376802458300437","Tue Aug 27 10:19:33 +0000 2024","1","Jumlah kunjungan wisatawan ke Pandeglang menurun disebabkan maraknya isu gempa megathrust yang disinyalir akan terjadi sewaktu-waktu. https://t.co/96CgoZ4Nf5","1828376802458300437","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1828376802458300437","23343960","kompascom"
"1828376729876136420","Tue Aug 27 10:19:16 +0000 2024","0","Rawan bencana gempa Megathrust BPBD Mentawai sebut akan melakukan pendampingan: Mulai dari sekolah Media - Indonesia Insider https://t.co/AfmffFsfDn","1828376729876136420","","","in","Jakarta Capital Region","0","0","0","https://x.com/KasanBaret/status/1828376729876136420","892015585231380480","KasanBaret"
"1828376641757946113","Tue Aug 27 10:18:55 +0000 2024","7","Badan Meteorologi Klimatologi dan Geofisika (BMKG) merilis informasi terkait potensi gempa bumi megathrust dengan kekuatan hingga magnitudo 8 9 yang berpotensi terjadi di wilayah Mentawai Sumatera Barat. Kepala Stasiun Geofisika Padang Panjang Suaidi menjelaskan bahwa https://t.co/t06qpCPQbe","1828376641757946113","https://pbs.twimg.com/media/GV-y2-0W4AAJJbr.jpg","","in","Pulo Gadung, Indonesia","0","0","3","https://x.com/tvOneNews/status/1828376641757946113","55507370","tvOneNews"
"1828376434584285386","Tue Aug 27 10:18:06 +0000 2024","0","megathrust gek kalah sama ngebornya dp","1828376434584285386","","","in","Arendelle","0","2","0","https://x.com/whothefckisfela/status/1828376434584285386","982437176104239105","whothefckisfela"
"1828376323687096670","Tue Aug 27 10:17:39 +0000 2024","406","Besok 28 Agustus 2024 fenomena kesejajaran planet akan terjadi. Benarkah gravitasi Bumi akan terdampak? Adakah hubungannya dengan gempa bumi megathrust? Ini hal-hal yang perlu kamu tau! -Sebuah Utas- https://t.co/stz7FgPc55","1828376323687096670","https://pbs.twimg.com/media/GV-nCdNaoAE2pyO.jpg","","in","Jakarta, Indonesia","6","8","123","https://x.com/infoAstronomy/status/1828376323687096670","707310584","infoAstronomy"
"1828054675503145141","Tue Aug 27 10:11:54 +0000 2024","0","@_nileccc Amannn makasiii tadi malem emg kenceng bgt sih soalnya pusat gempanya deket sama sini. Hopefully gada gempa susulan euy takur isu megathrust","1828374876916252987","","_nileccc","in","Ratatouille","0","1","0","https://x.com/airisu012/status/1828374876916252987","1545065565412175872","airisu012"
"1828373163131953337","Tue Aug 27 10:05:06 +0000 2024","1","YAA ALLAH APA MUNGKIN MEGATHRUST YG SESUNGGUHNYA ADALAH GONCANGAN EMOSI RAKYAT INDONESIA ","1828373163131953337","","","in","","0","0","0","https://x.com/saldokosongg/status/1828373163131953337","1176461142392074240","saldokosongg"
"1828371880354701655","Tue Aug 27 10:00:00 +0000 2024","0","Pembahasan mengenai potensi gempa di Megathrust Selat Sunda dan Mentawai-Siberut sebenarnya bukanlah hal baru. Kajian ini sudah ada sejak sebelum terjadi gempa dan tsunami Aceh 2004. Baca #Opini di sini https://t.co/UM5nK4MA43 #AdadiKompas https://t.co/SsZGIHCyEr","1828371880354701655","https://pbs.twimg.com/media/GV9-tmkWkAAuuJm.jpg","","in","Palmerah, Jakarta","0","0","0","https://x.com/hariankompas/status/1828371880354701655","255866913","hariankompas"
"1828371751975428382","Tue Aug 27 09:59:29 +0000 2024","0","BMKG ingatkan adanya potensi gempa Megathrust di Mentawai masih ada: Picu gempa 8 9 SR https://t.co/ElL5mX43Df","1828371751975428382","","","in","Jakarta Capital Region","0","0","0","https://x.com/KasanBaret/status/1828371751975428382","892015585231380480","KasanBaret"
"1828370900925714643","Tue Aug 27 09:56:06 +0000 2024","0","Mana pemerintah cuma ngasih tau ada megathrust tanpa ngasih cara menanggulanginya sama masyarakat Acuh banget gilak sama rakyatnya","1828370900925714643","","","in","","0","0","0","https://x.com/Krnzhrnrn/status/1828370900925714643","1278338339783864320","Krnzhrnrn"
"1828370336171114842","Tue Aug 27 09:53:52 +0000 2024","7","Gempa Gunung Kidul Apakah Terkait dengan Gempa Megathrust? https://t.co/u0wQE57pP8 #gempa #gunungkidul #megathrust #tsunami","1828370336171114842","","","in","Kota Tegal, Jawa Tengah","0","0","0","https://x.com/smpantura/status/1828370336171114842","1157664262875049984","smpantura"
"1828369190534983762","Tue Aug 27 09:49:19 +0000 2024","0","Ramai Kabar Megathrust Amankah Liburan ke Pantai? https://t.co/x5kiWpTJNM","1828369190534983762","","","in","Indonesia","0","0","0","https://x.com/detikTravel/status/1828369190534983762","240113510","detikTravel"
"1828368380660711759","Tue Aug 27 09:46:06 +0000 2024","1","Bey Machmudin Imbau Masyarakat Jabar untuk Selalu Waspada Ancaman Gempa Megathrust https://t.co/BdSo9w7UMS","1828368380660711759","","","in","Bandung","0","0","0","https://x.com/inilahkoran_id/status/1828368380660711759","243040577","inilahkoran_id"
"1828367681482830181","Tue Aug 27 09:43:19 +0000 2024","0","BPBD Jember perkuat mitigasi untuk siaga gempa Megathrust: Memasang rambu&amp;hellip; https://t.co/R1569w9HMq","1828367681482830181","","","in","Jakarta Capital Region","0","0","0","https://x.com/KasanBaret/status/1828367681482830181","892015585231380480","KasanBaret"
"1828366358582837255","Tue Aug 27 09:38:03 +0000 2024","0","Gunung Kidul Bergetar Siapkah Indonesia Menghadapi Megathrust? https://t.co/35r4ozUOal","1828366358582837255","","","in","Indonesia","0","0","0","https://x.com/kompasiana/status/1828366358582837255","23786106","kompasiana"
"1828366317210214921","Tue Aug 27 09:37:54 +0000 2024","7","besok ak mau gacha aja milih prs ngejar apasih org mau megathrust","1828366317210214921","","","in","","0","0","1","https://x.com/geneuvive/status/1828366317210214921","1288784334502076416","geneuvive"
"1828087845275549726","Tue Aug 27 09:36:29 +0000 2024","0","@szzahrona Tp takut ra apalagi isu megathrust aku jd maju mundur pgn ke jogja wkwkk","1828365961373815236","","szzahrona","in","","0","0","0","https://x.com/Raldaa281/status/1828365961373815236","1173595404174184448","Raldaa281"
